,p_rec,test_n,density,p_inf,p_test,Run,Fraction Dead,Fraction Infected,Fraction Quarantined,Fraction Recovered,hood,p_reinf,p_death
808,0.6,0.2,0.0,0.8,True,808,0.6055,0.3825,0.3825,0.6055,Moore,0.01,0.02
809,0.6,0.2,0.0,0.8,False,809,0.6257,0.3712,0.3712,0.6257,Moore,0.01,0.02
810,0.6,0.2,0.2,0.0,True,810,0.0868,0.0001,0.0,0.9999,Moore,0.01,0.02
811,0.6,0.2,0.2,0.0,False,811,0.0913,0.0002,0.0,0.9998,Moore,0.01,0.02
812,0.6,0.2,0.2,0.2,True,812,0.0759,0.0,0.0,0.9988,Moore,0.01,0.02
813,0.6,0.2,0.2,0.2,False,813,0.076,0.0,0.0,1.0,Moore,0.01,0.02
814,0.6,0.2,0.2,0.4,True,814,0.0708,0.0,0.0,0.9963,Moore,0.01,0.02
815,0.6,0.2,0.2,0.4,False,815,0.0708,0.0,0.0,0.9992,Moore,0.01,0.02
816,0.6,0.2,0.2,0.6,True,816,0.0719,0.0,0.0,0.9898,Moore,0.01,0.02
817,0.6,0.2,0.2,0.6,False,817,0.0755,0.0,0.0,0.9974,Moore,0.01,0.02
818,0.6,0.2,0.2,0.8,True,818,0.0734,0.0,0.0,0.9863,Moore,0.01,0.02
819,0.6,0.2,0.2,0.8,False,819,0.0784,0.0,0.0,0.994,Moore,0.01,0.02
820,0.6,0.2,0.4,0.0,True,820,0.033,0.0,0.0,0.9999,Moore,0.01,0.02
821,0.6,0.2,0.4,0.0,False,821,0.0331,0.0,0.0,0.9999,Moore,0.01,0.02
822,0.6,0.2,0.4,0.2,True,822,0.0292,0.0,0.0,0.9981,Moore,0.01,0.02
823,0.6,0.2,0.4,0.2,False,823,0.0326,0.0,0.0,0.9991,Moore,0.01,0.02
824,0.6,0.2,0.4,0.4,True,824,0.0275,0.0,0.0,0.9956,Moore,0.01,0.02
825,0.6,0.2,0.4,0.4,False,825,0.0297,0.0,0.0,0.9987,Moore,0.01,0.02
826,0.6,0.2,0.4,0.6,True,826,0.0279,0.0,0.0,0.9909,Moore,0.01,0.02
827,0.6,0.2,0.4,0.6,False,827,0.0305,0.0,0.0,0.9967,Moore,0.01,0.02
828,0.6,0.2,0.4,0.8,True,828,0.0304,0.0,0.0,0.9885,Moore,0.01,0.02
829,0.6,0.2,0.4,0.8,False,829,0.0331,0.0,0.0,0.9923,Moore,0.01,0.02
830,0.6,0.2,0.6,0.0,True,830,0.0139,0.0,0.0,0.9984,Moore,0.01,0.02
831,0.6,0.2,0.6,0.0,False,831,0.0133,0.0,0.0,0.9979,Moore,0.01,0.02
832,0.6,0.2,0.6,0.2,True,832,0.0146,0.0,0.0,0.9959,Moore,0.01,0.02
833,0.6,0.2,0.6,0.2,False,833,0.0141,0.0,0.0,0.9964,Moore,0.01,0.02
834,0.6,0.2,0.6,0.4,True,834,0.0123,0.0,0.0,0.9906,Moore,0.01,0.02
835,0.6,0.2,0.6,0.4,False,835,0.0102,0.0,0.0,0.9954,Moore,0.01,0.02
836,0.6,0.2,0.6,0.6,True,836,0.0154,0.0,0.0,0.989,Moore,0.01,0.02
837,0.6,0.2,0.6,0.6,False,837,0.0122,0.0,0.0,0.993,Moore,0.01,0.02
838,0.6,0.2,0.6,0.8,True,838,0.0122,0.0,0.0,0.9882,Moore,0.01,0.02
839,0.6,0.2,0.6,0.8,False,839,0.0122,0.0,0.0,0.9913,Moore,0.01,0.02
840,0.6,0.2,0.8,0.0,True,840,0.0061,0.0,0.0,0.9947,Moore,0.01,0.02
841,0.6,0.2,0.8,0.0,False,841,0.0045,0.0,0.0,0.9963,Moore,0.01,0.02
842,0.6,0.2,0.8,0.2,True,842,0.0052,0.0,0.0,0.9937,Moore,0.01,0.02
843,0.6,0.2,0.8,0.2,False,843,0.0046,0.0,0.0,0.9946,Moore,0.01,0.02
844,0.6,0.2,0.8,0.4,True,844,0.0044,0.0,0.0,0.9898,Moore,0.01,0.02
845,0.6,0.2,0.8,0.4,False,845,0.0055,0.0,0.0,0.9947,Moore,0.01,0.02
846,0.6,0.2,0.8,0.6,True,846,0.0049,0.0,0.0,0.9879,Moore,0.01,0.02
847,0.6,0.2,0.8,0.6,False,847,0.0055,0.0,0.0,0.9927,Moore,0.01,0.02
848,0.6,0.2,0.8,0.8,True,848,0.0042,0.0,0.0,0.9869,Moore,0.01,0.02
849,0.6,0.2,0.8,0.8,False,849,0.0047,0.0,0.0,0.9915,Moore,0.01,0.02
850,0.6,0.4,0.0,0.0,True,850,0.642,0.358,0.0,0.642,Moore,0.01,0.02
851,0.6,0.4,0.0,0.0,False,851,0.6352,0.3648,0.0,0.6352,Moore,0.01,0.02
852,0.6,0.4,0.0,0.2,True,852,0.6204,0.3796,0.3796,0.6204,Moore,0.01,0.02
853,0.6,0.4,0.0,0.2,False,853,0.6279,0.3721,0.3721,0.6279,Moore,0.01,0.02
854,0.6,0.4,0.0,0.4,True,854,0.6176,0.3824,0.3824,0.6176,Moore,0.01,0.02
855,0.6,0.4,0.0,0.4,False,855,0.625,0.375,0.375,0.625,Moore,0.01,0.02
856,0.6,0.4,0.0,0.6,True,856,0.6168,0.3832,0.3832,0.6168,Moore,0.01,0.02
857,0.6,0.4,0.0,0.6,False,857,0.6291,0.3709,0.3709,0.6291,Moore,0.01,0.02
858,0.6,0.4,0.0,0.8,True,858,0.6175,0.3825,0.3825,0.6175,Moore,0.01,0.02
859,0.6,0.4,0.0,0.8,False,859,0.6294,0.3706,0.3706,0.6294,Moore,0.01,0.02
860,0.6,0.4,0.2,0.0,True,860,0.0818,0.0003,0.0,0.9997,Moore,0.01,0.02
861,0.6,0.4,0.2,0.0,False,861,0.0863,0.0001,0.0,0.9999,Moore,0.01,0.02
862,0.6,0.4,0.2,0.2,True,862,0.0748,0.0,0.0,1.0,Moore,0.01,0.02
863,0.6,0.4,0.2,0.2,False,863,0.0772,0.0,0.0,1.0,Moore,0.01,0.02
864,0.6,0.4,0.2,0.4,True,864,0.0755,0.0,0.0,1.0,Moore,0.01,0.02
865,0.6,0.4,0.2,0.4,False,865,0.0776,0.0,0.0,1.0,Moore,0.01,0.02
866,0.6,0.4,0.2,0.6,True,866,0.0729,0.0,0.0,1.0,Moore,0.01,0.02
867,0.6,0.4,0.2,0.6,False,867,0.0722,0.0,0.0,1.0,Moore,0.01,0.02
868,0.6,0.4,0.2,0.8,True,868,0.0733,0.0,0.0,1.0,Moore,0.01,0.02
869,0.6,0.4,0.2,0.8,False,869,0.0705,0.0,0.0,1.0,Moore,0.01,0.02
870,0.6,0.4,0.4,0.0,True,870,0.0324,0.0,0.0,1.0,Moore,0.01,0.02
871,0.6,0.4,0.4,0.0,False,871,0.0309,0.0,0.0,1.0,Moore,0.01,0.02
872,0.6,0.4,0.4,0.2,True,872,0.0316,0.0,0.0,1.0,Moore,0.01,0.02
873,0.6,0.4,0.4,0.2,False,873,0.0291,0.0,0.0,1.0,Moore,0.01,0.02
874,0.6,0.4,0.4,0.4,True,874,0.0274,0.0,0.0,1.0,Moore,0.01,0.02
875,0.6,0.4,0.4,0.4,False,875,0.0297,0.0,0.0,1.0,Moore,0.01,0.02
876,0.6,0.4,0.4,0.6,True,876,0.0311,0.0,0.0,1.0,Moore,0.01,0.02
877,0.6,0.4,0.4,0.6,False,877,0.0296,0.0,0.0,1.0,Moore,0.01,0.02
878,0.6,0.4,0.4,0.8,True,878,0.0307,0.0,0.0,1.0,Moore,0.01,0.02
879,0.6,0.4,0.4,0.8,False,879,0.0281,0.0,0.0,1.0,Moore,0.01,0.02
880,0.6,0.4,0.6,0.0,True,880,0.0144,0.0,0.0,1.0,Moore,0.01,0.02
881,0.6,0.4,0.6,0.0,False,881,0.0129,0.0,0.0,1.0,Moore,0.01,0.02
882,0.6,0.4,0.6,0.2,True,882,0.0152,0.0,0.0,1.0,Moore,0.01,0.02
883,0.6,0.4,0.6,0.2,False,883,0.0129,0.0,0.0,1.0,Moore,0.01,0.02
884,0.6,0.4,0.6,0.4,True,884,0.0136,0.0,0.0,1.0,Moore,0.01,0.02
885,0.6,0.4,0.6,0.4,False,885,0.0118,0.0,0.0,1.0,Moore,0.01,0.02
886,0.6,0.4,0.6,0.6,True,886,0.0118,0.0,0.0,1.0,Moore,0.01,0.02
887,0.6,0.4,0.6,0.6,False,887,0.0144,0.0,0.0,1.0,Moore,0.01,0.02
888,0.6,0.4,0.6,0.8,True,888,0.0134,0.0,0.0,1.0,Moore,0.01,0.02
889,0.6,0.4,0.6,0.8,False,889,0.0162,0.0,0.0,1.0,Moore,0.01,0.02
890,0.6,0.4,0.8,0.0,True,890,0.0051,0.0,0.0,1.0,Moore,0.01,0.02
891,0.6,0.4,0.8,0.0,False,891,0.0049,0.0,0.0,1.0,Moore,0.01,0.02
892,0.6,0.4,0.8,0.2,True,892,0.0052,0.0,0.0,1.0,Moore,0.01,0.02
893,0.6,0.4,0.8,0.2,False,893,0.0062,0.0,0.0,1.0,Moore,0.01,0.02
894,0.6,0.4,0.8,0.4,True,894,0.0047,0.0,0.0,1.0,Moore,0.01,0.02
895,0.6,0.4,0.8,0.4,False,895,0.0051,0.0,0.0,1.0,Moore,0.01,0.02
896,0.6,0.4,0.8,0.6,True,896,0.0048,0.0,0.0,1.0,Moore,0.01,0.02
897,0.6,0.4,0.8,0.6,False,897,0.0037,0.0,0.0,1.0,Moore,0.01,0.02
898,0.6,0.4,0.8,0.8,True,898,0.0051,0.0,0.0,1.0,Moore,0.01,0.02
899,0.6,0.4,0.8,0.8,False,899,0.0055,0.0,0.0,1.0,Moore,0.01,0.02
900,0.6,0.6,0.0,0.0,True,900,0.6337,0.3663,0.0,0.6337,Moore,0.01,0.02
901,0.6,0.6,0.0,0.0,False,901,0.6358,0.3642,0.0,0.6358,Moore,0.01,0.02
902,0.6,0.6,0.0,0.2,True,902,0.621,0.379,0.379,0.621,Moore,0.01,0.02
903,0.6,0.6,0.0,0.2,False,903,0.6244,0.3756,0.3756,0.6244,Moore,0.01,0.02
904,0.6,0.6,0.0,0.4,True,904,0.6223,0.3777,0.3777,0.6223,Moore,0.01,0.02
905,0.6,0.6,0.0,0.4,False,905,0.6184,0.3816,0.3816,0.6184,Moore,0.01,0.02
906,0.6,0.6,0.0,0.6,True,906,0.6197,0.3803,0.3803,0.6197,Moore,0.01,0.02
907,0.6,0.6,0.0,0.6,False,907,0.626,0.374,0.374,0.626,Moore,0.01,0.02
908,0.6,0.6,0.0,0.8,True,908,0.6136,0.3864,0.3864,0.6136,Moore,0.01,0.02
909,0.6,0.6,0.0,0.8,False,909,0.6271,0.3729,0.3729,0.6271,Moore,0.01,0.02
910,0.6,0.6,0.2,0.0,True,910,0.0859,0.0001,0.0,0.9999,Moore,0.01,0.02
911,0.6,0.6,0.2,0.0,False,911,0.0895,0.0003,0.0,0.9997,Moore,0.01,0.02
912,0.6,0.6,0.2,0.2,True,912,0.075,0.0,0.0,1.0,Moore,0.01,0.02
913,0.6,0.6,0.2,0.2,False,913,0.0789,0.0,0.0,1.0,Moore,0.01,0.02
914,0.6,0.6,0.2,0.4,True,914,0.0766,0.0001,0.0001,0.9999,Moore,0.01,0.02
915,0.6,0.6,0.2,0.4,False,915,0.0765,0.0,0.0,1.0,Moore,0.01,0.02
916,0.6,0.6,0.2,0.6,True,916,0.0703,0.0,0.0,1.0,Moore,0.01,0.02
917,0.6,0.6,0.2,0.6,False,917,0.078,0.0,0.0,1.0,Moore,0.01,0.02
918,0.6,0.6,0.2,0.8,True,918,0.0752,0.0,0.0,1.0,Moore,0.01,0.02
919,0.6,0.6,0.2,0.8,False,919,0.0757,0.0,0.0,1.0,Moore,0.01,0.02
920,0.6,0.6,0.4,0.0,True,920,0.0321,0.0,0.0,1.0,Moore,0.01,0.02
921,0.6,0.6,0.4,0.0,False,921,0.0326,0.0,0.0,1.0,Moore,0.01,0.02
922,0.6,0.6,0.4,0.2,True,922,0.0268,0.0,0.0,1.0,Moore,0.01,0.02
923,0.6,0.6,0.4,0.2,False,923,0.0283,0.0,0.0,1.0,Moore,0.01,0.02
924,0.6,0.6,0.4,0.4,True,924,0.0282,0.0,0.0,1.0,Moore,0.01,0.02
925,0.6,0.6,0.4,0.4,False,925,0.0317,0.0,0.0,1.0,Moore,0.01,0.02
926,0.6,0.6,0.4,0.6,True,926,0.0293,0.0,0.0,1.0,Moore,0.01,0.02
927,0.6,0.6,0.4,0.6,False,927,0.029,0.0,0.0,1.0,Moore,0.01,0.02
928,0.6,0.6,0.4,0.8,True,928,0.0275,0.0,0.0,1.0,Moore,0.01,0.02
929,0.6,0.6,0.4,0.8,False,929,0.0279,0.0,0.0,1.0,Moore,0.01,0.02
930,0.6,0.6,0.6,0.0,True,930,0.0128,0.0,0.0,1.0,Moore,0.01,0.02
931,0.6,0.6,0.6,0.0,False,931,0.0126,0.0,0.0,1.0,Moore,0.01,0.02
932,0.6,0.6,0.6,0.2,True,932,0.0117,0.0,0.0,1.0,Moore,0.01,0.02
933,0.6,0.6,0.6,0.2,False,933,0.0153,0.0,0.0,1.0,Moore,0.01,0.02
934,0.6,0.6,0.6,0.4,True,934,0.0131,0.0,0.0,1.0,Moore,0.01,0.02
935,0.6,0.6,0.6,0.4,False,935,0.0133,0.0,0.0,1.0,Moore,0.01,0.02
936,0.6,0.6,0.6,0.6,True,936,0.0131,0.0,0.0,1.0,Moore,0.01,0.02
937,0.6,0.6,0.6,0.6,False,937,0.0122,0.0,0.0,1.0,Moore,0.01,0.02
938,0.6,0.6,0.6,0.8,True,938,0.0116,0.0,0.0,1.0,Moore,0.01,0.02
939,0.6,0.6,0.6,0.8,False,939,0.0133,0.0,0.0,1.0,Moore,0.01,0.02
940,0.6,0.6,0.8,0.0,True,940,0.0058,0.0,0.0,1.0,Moore,0.01,0.02
941,0.6,0.6,0.8,0.0,False,941,0.005,0.0,0.0,1.0,Moore,0.01,0.02
942,0.6,0.6,0.8,0.2,True,942,0.0048,0.0,0.0,1.0,Moore,0.01,0.02
943,0.6,0.6,0.8,0.2,False,943,0.0047,0.0,0.0,1.0,Moore,0.01,0.02
944,0.6,0.6,0.8,0.4,True,944,0.0048,0.0,0.0,1.0,Moore,0.01,0.02
945,0.6,0.6,0.8,0.4,False,945,0.0048,0.0,0.0,1.0,Moore,0.01,0.02
946,0.6,0.6,0.8,0.6,True,946,0.0047,0.0,0.0,1.0,Moore,0.01,0.02
947,0.6,0.6,0.8,0.6,False,947,0.0048,0.0,0.0,1.0,Moore,0.01,0.02
948,0.6,0.6,0.8,0.8,True,948,0.0053,0.0,0.0,1.0,Moore,0.01,0.02
949,0.6,0.6,0.8,0.8,False,949,0.006,0.0,0.0,1.0,Moore,0.01,0.02
950,0.6,0.8,0.0,0.0,True,950,0.6331,0.3669,0.0,0.6331,Moore,0.01,0.02
951,0.6,0.8,0.0,0.0,False,951,0.6286,0.3714,0.0,0.6286,Moore,0.01,0.02
952,0.6,0.8,0.0,0.2,True,952,0.6222,0.3778,0.3778,0.6222,Moore,0.01,0.02
953,0.6,0.8,0.0,0.2,False,953,0.6257,0.3743,0.3743,0.6257,Moore,0.01,0.02
954,0.6,0.8,0.0,0.4,True,954,0.6208,0.3792,0.3792,0.6208,Moore,0.01,0.02
955,0.6,0.8,0.0,0.4,False,955,0.6255,0.3745,0.3745,0.6255,Moore,0.01,0.02
956,0.6,0.8,0.0,0.6,True,956,0.6223,0.3777,0.3777,0.6223,Moore,0.01,0.02
957,0.6,0.8,0.0,0.6,False,957,0.631,0.369,0.369,0.631,Moore,0.01,0.02
958,0.6,0.8,0.0,0.8,True,958,0.6115,0.3885,0.3885,0.6115,Moore,0.01,0.02
959,0.6,0.8,0.0,0.8,False,959,0.6186,0.3814,0.3814,0.6186,Moore,0.01,0.02
960,0.6,0.8,0.2,0.0,True,960,0.0895,0.0006,0.0,0.9994,Moore,0.01,0.02
961,0.6,0.8,0.2,0.0,False,961,0.0894,0.0002,0.0,0.9998,Moore,0.01,0.02
962,0.6,0.8,0.2,0.2,True,962,0.0734,0.0,0.0,1.0,Moore,0.01,0.02
963,0.6,0.8,0.2,0.2,False,963,0.0822,0.0,0.0,1.0,Moore,0.01,0.02
964,0.6,0.8,0.2,0.4,True,964,0.0739,0.0,0.0,1.0,Moore,0.01,0.02
965,0.6,0.8,0.2,0.4,False,965,0.0716,0.0001,0.0001,0.9999,Moore,0.01,0.02
966,0.6,0.8,0.2,0.6,True,966,0.0731,0.0001,0.0001,0.9999,Moore,0.01,0.02
967,0.6,0.8,0.2,0.6,False,967,0.0748,0.0,0.0,1.0,Moore,0.01,0.02
968,0.6,0.8,0.2,0.8,True,968,0.0743,0.0,0.0,1.0,Moore,0.01,0.02
969,0.6,0.8,0.2,0.8,False,969,0.0747,0.0,0.0,1.0,Moore,0.01,0.02
970,0.6,0.8,0.4,0.0,True,970,0.0302,0.0,0.0,1.0,Moore,0.01,0.02
971,0.6,0.8,0.4,0.0,False,971,0.0295,0.0,0.0,1.0,Moore,0.01,0.02
972,0.6,0.8,0.4,0.2,True,972,0.0302,0.0,0.0,1.0,Moore,0.01,0.02
973,0.6,0.8,0.4,0.2,False,973,0.0328,0.0,0.0,1.0,Moore,0.01,0.02
974,0.6,0.8,0.4,0.4,True,974,0.0301,0.0,0.0,1.0,Moore,0.01,0.02
975,0.6,0.8,0.4,0.4,False,975,0.0301,0.0,0.0,1.0,Moore,0.01,0.02
976,0.6,0.8,0.4,0.6,True,976,0.0296,0.0,0.0,1.0,Moore,0.01,0.02
977,0.6,0.8,0.4,0.6,False,977,0.0307,0.0,0.0,1.0,Moore,0.01,0.02
978,0.6,0.8,0.4,0.8,True,978,0.0324,0.0,0.0,1.0,Moore,0.01,0.02
979,0.6,0.8,0.4,0.8,False,979,0.029,0.0,0.0,1.0,Moore,0.01,0.02
980,0.6,0.8,0.6,0.0,True,980,0.0147,0.0,0.0,1.0,Moore,0.01,0.02
981,0.6,0.8,0.6,0.0,False,981,0.015,0.0,0.0,1.0,Moore,0.01,0.02
982,0.6,0.8,0.6,0.2,True,982,0.014,0.0,0.0,1.0,Moore,0.01,0.02
983,0.6,0.8,0.6,0.2,False,983,0.0156,0.0,0.0,1.0,Moore,0.01,0.02
984,0.6,0.8,0.6,0.4,True,984,0.0138,0.0,0.0,1.0,Moore,0.01,0.02
985,0.6,0.8,0.6,0.4,False,985,0.0136,0.0,0.0,1.0,Moore,0.01,0.02
986,0.6,0.8,0.6,0.6,True,986,0.0146,0.0,0.0,1.0,Moore,0.01,0.02
987,0.6,0.8,0.6,0.6,False,987,0.0142,0.0,0.0,1.0,Moore,0.01,0.02
988,0.6,0.8,0.6,0.8,True,988,0.0145,0.0,0.0,1.0,Moore,0.01,0.02
989,0.6,0.8,0.6,0.8,False,989,0.0128,0.0,0.0,1.0,Moore,0.01,0.02
990,0.6,0.8,0.8,0.0,True,990,0.0056,0.0,0.0,1.0,Moore,0.01,0.02
991,0.6,0.8,0.8,0.0,False,991,0.0046,0.0,0.0,1.0,Moore,0.01,0.02
992,0.6,0.8,0.8,0.2,True,992,0.0052,0.0,0.0,1.0,Moore,0.01,0.02
993,0.6,0.8,0.8,0.2,False,993,0.0055,0.0,0.0,1.0,Moore,0.01,0.02
994,0.6,0.8,0.8,0.4,True,994,0.005,0.0,0.0,1.0,Moore,0.01,0.02
995,0.6,0.8,0.8,0.4,False,995,0.0052,0.0,0.0,1.0,Moore,0.01,0.02
996,0.6,0.8,0.8,0.6,True,996,0.0042,0.0,0.0,1.0,Moore,0.01,0.02
997,0.6,0.8,0.8,0.6,False,997,0.0044,0.0,0.0,1.0,Moore,0.01,0.02
998,0.6,0.8,0.8,0.8,True,998,0.0048,0.0,0.0,1.0,Moore,0.01,0.02
999,0.6,0.8,0.8,0.8,False,999,0.0036,0.0,0.0,1.0,Moore,0.01,0.02
1000,0.8,0.0,0.0,0.0,True,1000,0.5004,0.3007,0.0,0.5004,Moore,0.01,0.02
1001,0.8,0.0,0.0,0.0,False,1001,0.5114,0.2939,0.0,0.5114,Moore,0.01,0.02
1002,0.8,0.0,0.0,0.2,True,1002,0.501,0.2979,0.2979,0.501,Moore,0.01,0.02
1003,0.8,0.0,0.0,0.2,False,1003,0.5087,0.2941,0.2941,0.5087,Moore,0.01,0.02
1004,0.8,0.0,0.0,0.4,True,1004,0.4991,0.2997,0.2997,0.4991,Moore,0.01,0.02
1005,0.8,0.0,0.0,0.4,False,1005,0.505,0.2934,0.2934,0.505,Moore,0.01,0.02
1006,0.8,0.0,0.0,0.6,True,1006,0.4997,0.3065,0.3065,0.4997,Moore,0.01,0.02
1007,0.8,0.0,0.0,0.6,False,1007,0.5013,0.2927,0.2927,0.5013,Moore,0.01,0.02
1008,0.8,0.0,0.0,0.8,True,1008,0.4955,0.3009,0.3009,0.4955,Moore,0.01,0.02
1009,0.8,0.0,0.0,0.8,False,1009,0.4985,0.3035,0.3035,0.4985,Moore,0.01,0.02
1010,0.8,0.0,0.2,0.0,True,1010,0.0646,0.0,0.0,0.7967,Moore,0.01,0.02
1011,0.8,0.0,0.2,0.0,False,1011,0.0677,0.0002,0.0,0.8069,Moore,0.01,0.02
1012,0.8,0.0,0.2,0.2,True,1012,0.0662,0.0,0.0,0.8,Moore,0.01,0.02
1013,0.8,0.0,0.2,0.2,False,1013,0.0643,0.0,0.0,0.8059,Moore,0.01,0.02
1014,0.8,0.0,0.2,0.4,True,1014,0.0585,0.0,0.0,0.7997,Moore,0.01,0.02
1015,0.8,0.0,0.2,0.4,False,1015,0.0565,0.0,0.0,0.7946,Moore,0.01,0.02
1016,0.8,0.0,0.2,0.6,True,1016,0.0598,0.0,0.0,0.8047,Moore,0.01,0.02
1017,0.8,0.0,0.2,0.6,False,1017,0.0576,0.0,0.0,0.7931,Moore,0.01,0.02
1018,0.8,0.0,0.2,0.8,True,1018,0.0604,0.0,0.0,0.801,Moore,0.01,0.02
1019,0.8,0.0,0.2,0.8,False,1019,0.0623,0.0,0.0,0.7969,Moore,0.01,0.02
1020,0.8,0.0,0.4,0.0,True,1020,0.0266,0.0,0.0,0.7971,Moore,0.01,0.02
1021,0.8,0.0,0.4,0.0,False,1021,0.023,0.0,0.0,0.8045,Moore,0.01,0.02
1022,0.8,0.0,0.4,0.2,True,1022,0.0237,0.0,0.0,0.8009,Moore,0.01,0.02
1023,0.8,0.0,0.4,0.2,False,1023,0.0241,0.0,0.0,0.8077,Moore,0.01,0.02
1024,0.8,0.0,0.4,0.4,True,1024,0.0232,0.0,0.0,0.7972,Moore,0.01,0.02
1025,0.8,0.0,0.4,0.4,False,1025,0.024,0.0,0.0,0.8018,Moore,0.01,0.02
1026,0.8,0.0,0.4,0.6,True,1026,0.0228,0.0,0.0,0.7975,Moore,0.01,0.02
1027,0.8,0.0,0.4,0.6,False,1027,0.0223,0.0,0.0,0.8052,Moore,0.01,0.02
1028,0.8,0.0,0.4,0.8,True,1028,0.023,0.0,0.0,0.8013,Moore,0.01,0.02
1029,0.8,0.0,0.4,0.8,False,1029,0.0223,0.0,0.0,0.7978,Moore,0.01,0.02
1030,0.8,0.0,0.6,0.0,True,1030,0.0116,0.0,0.0,0.7977,Moore,0.01,0.02
1031,0.8,0.0,0.6,0.0,False,1031,0.0113,0.0,0.0,0.796,Moore,0.01,0.02
1032,0.8,0.0,0.6,0.2,True,1032,0.0119,0.0,0.0,0.7994,Moore,0.01,0.02
1033,0.8,0.0,0.6,0.2,False,1033,0.012,0.0,0.0,0.8015,Moore,0.01,0.02
1034,0.8,0.0,0.6,0.4,True,1034,0.0107,0.0,0.0,0.7951,Moore,0.01,0.02
1035,0.8,0.0,0.6,0.4,False,1035,0.0117,0.0,0.0,0.803,Moore,0.01,0.02
1036,0.8,0.0,0.6,0.6,True,1036,0.0122,0.0,0.0,0.7974,Moore,0.01,0.02
1037,0.8,0.0,0.6,0.6,False,1037,0.0106,0.0,0.0,0.8042,Moore,0.01,0.02
1038,0.8,0.0,0.6,0.8,True,1038,0.0101,0.0,0.0,0.7976,Moore,0.01,0.02
1039,0.8,0.0,0.6,0.8,False,1039,0.0115,0.0,0.0,0.797,Moore,0.01,0.02
1040,0.8,0.0,0.8,0.0,True,1040,0.0035,0.0,0.0,0.7962,Moore,0.01,0.02
1041,0.8,0.0,0.8,0.0,False,1041,0.0038,0.0,0.0,0.8019,Moore,0.01,0.02
1042,0.8,0.0,0.8,0.2,True,1042,0.0045,0.0,0.0,0.8,Moore,0.01,0.02
1043,0.8,0.0,0.8,0.2,False,1043,0.0047,0.0,0.0,0.7971,Moore,0.01,0.02
1044,0.8,0.0,0.8,0.4,True,1044,0.0036,0.0,0.0,0.8039,Moore,0.01,0.02
1045,0.8,0.0,0.8,0.4,False,1045,0.0046,0.0,0.0,0.7977,Moore,0.01,0.02
1046,0.8,0.0,0.8,0.6,True,1046,0.0029,0.0,0.0,0.8014,Moore,0.01,0.02
1047,0.8,0.0,0.8,0.6,False,1047,0.0043,0.0,0.0,0.8014,Moore,0.01,0.02
1048,0.8,0.0,0.8,0.8,True,1048,0.0038,0.0,0.0,0.8025,Moore,0.01,0.02
1049,0.8,0.0,0.8,0.8,False,1049,0.004,0.0,0.0,0.798,Moore,0.01,0.02
1050,0.8,0.2,0.0,0.0,True,1050,0.6349,0.3651,0.0,0.6349,Moore,0.01,0.02
1051,0.8,0.2,0.0,0.0,False,1051,0.6314,0.3686,0.0,0.6314,Moore,0.01,0.02
1052,0.8,0.2,0.0,0.2,True,1052,0.6246,0.3754,0.3754,0.6246,Moore,0.01,0.02
1053,0.8,0.2,0.0,0.2,False,1053,0.6256,0.3744,0.3744,0.6256,Moore,0.01,0.02
1054,0.8,0.2,0.0,0.4,True,1054,0.6195,0.3804,0.3804,0.6195,Moore,0.01,0.02
1055,0.8,0.2,0.0,0.4,False,1055,0.6261,0.3739,0.3739,0.6261,Moore,0.01,0.02
1056,0.8,0.2,0.0,0.6,True,1056,0.6107,0.3888,0.3888,0.6107,Moore,0.01,0.02
1057,0.8,0.2,0.0,0.6,False,1057,0.6166,0.3832,0.3832,0.6166,Moore,0.01,0.02
1058,0.8,0.2,0.0,0.8,True,1058,0.6258,0.3737,0.3737,0.6258,Moore,0.01,0.02
1059,0.8,0.2,0.0,0.8,False,1059,0.6326,0.3671,0.3671,0.6326,Moore,0.01,0.02
1060,0.8,0.2,0.2,0.0,True,1060,0.0886,0.0005,0.0,0.9995,Moore,0.01,0.02
1061,0.8,0.2,0.2,0.0,False,1061,0.0909,0.0002,0.0,0.9998,Moore,0.01,0.02
1062,0.8,0.2,0.2,0.2,True,1062,0.0727,0.0,0.0,1.0,Moore,0.01,0.02
1063,0.8,0.2,0.2,0.2,False,1063,0.0776,0.0001,0.0001,0.9999,Moore,0.01,0.02
1064,0.8,0.2,0.2,0.4,True,1064,0.073,0.0,0.0,0.9998,Moore,0.01,0.02
1065,0.8,0.2,0.2,0.4,False,1065,0.0707,0.0,0.0,0.9998,Moore,0.01,0.02
1066,0.8,0.2,0.2,0.6,True,1066,0.074,0.0,0.0,0.9998,Moore,0.01,0.02
1067,0.8,0.2,0.2,0.6,False,1067,0.0722,0.0,0.0,0.9999,Moore,0.01,0.02
1068,0.8,0.2,0.2,0.8,True,1068,0.0752,0.0,0.0,0.9997,Moore,0.01,0.02
1069,0.8,0.2,0.2,0.8,False,1069,0.077,0.0,0.0,0.9999,Moore,0.01,0.02
1070,0.8,0.2,0.4,0.0,True,1070,0.0327,0.0,0.0,1.0,Moore,0.01,0.02
1071,0.8,0.2,0.4,0.0,False,1071,0.0343,0.0,0.0,1.0,Moore,0.01,0.02
1072,0.8,0.2,0.4,0.2,True,1072,0.0275,0.0,0.0,0.9998,Moore,0.01,0.02
1073,0.8,0.2,0.4,0.2,False,1073,0.0297,0.0,0.0,1.0,Moore,0.01,0.02
